year,month,day,hour,WS_obs,power_obs,WS_WRF,power_WRF,WS_OML_68,power_OML,WS,WS_2
2012,12,13,23,7.923,2079.88,9.52985,4114.19,6.93265,1361.68,3,1.718013
2012,12,14,0,7.507,2079.88,10.13125,4727.44,6.59665,1361.68,3.3,1.586632
2012,12,14,1,8.18,2508.97,10.376,4727.44,10.12685,4727.44,3,1.349788
2012,12,14,2,9.69,4114.19,9.66985,4114.19,8.72345,2981.39,3.1,1.27809
2012,12,14,3,7.997,2079.88,9.6569,4114.19,12.3845,5563.73,2.9,1.561374
2012,12,14,4,12.2,5563.73,10.8495,5379.02,13.098,5563.73,2.8,1.509321
2012,12,14,5,7.693,2079.88,12.5685,5563.73,11.8485,5563.73,3.6,1.593219
2012,12,14,6,7.457,1698,13.1745,5563.73,12.4119,5563.73,3.6,1.00414
2012,12,14,7,5.089,608.73,14.577,5563.73,11.0033,5563.73,3,1.008439
2012,12,14,8,7.722,2079.88,15.4855,5563.73,10.0553,4727.44,3.4,1.522947
2012,12,14,9,14.7,5563.73,14.84733333,5563.73,14.108,5563.73,3,1.535641
2012,12,14,10,11.2,5563.73,12.4835,5563.73,16.0625,5563.73,2.2,1.532683
2012,12,14,11,13.46,5563.73,11.67055,5563.73,17.7085,5563.73,2.3,1.573663
2012,12,14,12,17.38,5563.73,10.16815,4727.44,18.365,5563.73,1.6,1.441585
2012,12,14,13,9.55,4114.19,7.66,2079.88,14.4765,5563.73,2.1,1.470109
2012,12,14,14,6.647,1361.68,8.81875,2981.39,14.5099,5563.73,1.2,1.518784
2012,12,14,15,4.532,430.53,9.9875,4114.19,7.216,1698,2.7,1.493847
2012,12,14,16,11.88,5563.73,10.78,5379.02,7.69275,2079.88,1.7,1.501776
2012,12,14,17,10.78,5379.02,10.25645,4727.44,9.9831,4114.19,1.3,1.615989
2012,12,14,18,11.9,5563.73,9.715,4114.19,11.2571,5563.73,0.7,1.586044
2012,12,14,19,10.95,5379.02,10.18255,4727.44,15.378,5563.73,1.6,1.277698
2012,12,14,20,10.93,5379.02,10.44115,4727.44,19.16,5563.73,2.1,1.397221
2012,12,14,21,10.42,4727.44,9.59465,4114.19,19.1975,5563.73,2.5,1.052597
2012,12,14,22,12.29,5563.73,8.93355,2981.39,16.195,5563.73,1.9,1.293499
2012,12,14,23,12.73,5563.73,9.29085,3525.01,15.3445,5563.73,2.5,1.288354
2012,12,15,0,11.59,5563.73,9.15715,3525.01,12.66005,5563.73,2.7,1.066213
2012,12,15,1,14.66,5563.73,10.8206,5379.02,14.644,5563.73,3.5,1.446994
2012,12,15,2,12.89,5563.73,9.2495,3525.01,16.83,5563.73,2.3,1.354657
2012,12,15,3,13.68,5563.73,8.0217,2508.97,11.2405,5563.73,1.9,1.563985
2012,12,15,4,11.26,5563.73,7.99825,2079.88,15.851,5563.73,0.9,1.699976
2012,12,15,5,10.22,4727.44,8.89425,2981.39,13.785,5563.73,0.9,1.569434
2012,12,15,6,7.167,1698,9.66365,4114.19,17.7795,5563.73,1.6,1.554695
2012,12,15,7,9.93,4114.19,10.03245,4727.44,13.459,5563.73,1,1.571582
2012,12,15,8,10.89,5379.02,10.4636,4727.44,10.48085,4727.44,0.5,1.520087
2012,12,15,9,5.921,819.88,11.78333333,5563.73,10.5966,5379.02,1.4,1.554212
2012,12,15,10,5.527,819.88,12.063,5563.73,10.72415,5379.02,0.7,1.648612
2012,12,15,11,7.746,2079.88,11.11155,5563.73,10.73565,5379.02,0.6,1.619547
2012,12,15,12,8.11,2508.97,10.284,4727.44,10.40945,4727.44,0.8,1.684133
2012,12,15,13,11.99,5563.73,10.3037,4727.44,9.72025,4114.19,1.1,1.603764
2012,12,15,14,11.09,5563.73,10.41315,4727.44,10.6655,5379.02,1.3,1.63917
2012,12,15,15,10.99,5379.02,10.67875,5379.02,11.9965,5563.73,1.2,1.700137
2012,12,15,16,10.72,5379.02,11.2115,5563.73,10.63095,5379.02,0.9,1.685515
2012,12,15,17,11.18,5563.73,11.6275,5563.73,10.5372,5379.02,1.2,1.730097
2012,12,15,18,11.99,5563.73,11.487,5563.73,10.835,5379.02,0.7,1.707638
2012,12,15,19,12.15,5563.73,11.3355,5563.73,10.6755,5379.02,1.9,1.399655
2012,12,15,20,8.94,2981.39,11.356,5563.73,8.9716,2981.39,1.3,1.747749
2012,12,15,21,9.68,4114.19,10.75485,5379.02,8.1796,2508.97,0.4,1.256497
2012,12,15,22,9.43,3525.01,10.3311,4727.44,7.88475,2079.88,0.1,1.347256
2012,12,15,23,7.769,2079.88,9.78765,4114.19,7.5734,2079.88,0.7,1.256768
2012,12,16,0,5.447,608.73,9.40025,3525.01,7.0636,1698,1.6,1.40284
2012,12,16,1,4.23,278.59,9.0887,3525.01,6.5942,1361.68,0.5,1.132897
2012,12,16,2,4.53,430.53,8.518,2981.39,5.98975,819.88,0.9,1.386654
2012,12,16,3,3.202,47.78,8.3054,2508.97,4.99395,430.53,1.2,1.780394
2012,12,16,4,3.856,151.3,7.94095,2079.88,4.89245,430.53,1.9,1.791639
2012,12,16,5,4.26,278.59,7.7158,2079.88,3.86795,151.3,2.5,1.790105
2012,12,16,6,4.708,430.53,7.83285,2079.88,5.60035,819.88,1.9,1.825775
2012,12,16,7,2.491,0,7.75305,2079.88,5.09735,608.73,3.9,1.772826
2012,12,16,8,1.661,0,7.7165,2079.88,3.95415,151.3,3.6,1.772826
2012,12,16,9,2.173,0,7.314933333,1698,3.4463,47.78,3.9,1.744032
2012,12,16,10,1.394,0,7.76875,2079.88,3.9015,151.3,4,1.882925
2012,12,16,11,3.663,151.3,6.9778,1361.68,3.2182,47.78,4.2,1.820546
2012,12,16,12,3.368,47.78,6.32295,1072.29,3.4031,47.78,4.5,1.842484
2012,12,16,13,4.192,278.59,6.40965,1072.29,4.21805,278.59,3.4,1.857576
2012,12,16,14,5.459,608.73,6.2706,1072.29,6.1712,1072.29,3,1.854117
2012,12,16,15,7.622,2079.88,6.5485,1361.68,6.49065,1072.29,4.1,1.813529
2012,12,16,16,7.273,1698,6.58255,1361.68,7.2786,1698,4.2,1.660024
2012,12,16,17,7.089,1698,7.20945,1698,6.53875,1361.68,4.6,1.614972
2012,12,16,18,6.819,1361.68,7.9866,2079.88,5.1784,608.73,3.8,1.61909
2012,12,16,19,8.24,2508.97,7.83105,2079.88,5.27275,608.73,4.7,1.630063
2012,12,16,20,6.979,1361.68,7.5991,2079.88,6.07935,1072.29,4.1,1.47618
2012,12,16,21,6.243,1072.29,7.4143,1698,5.58035,819.88,3.6,1.322316
2012,12,16,22,4.229,278.59,6.6357,1361.68,4.4505,278.59,4.2,1.337287
2012,12,16,23,2.084,0,6.7329,1361.68,2.26285,0,3.7,1.494272
2012,12,17,0,2.446,0,7.8562,2079.88,4.10795,278.59,3.5,1.492561
2012,12,17,1,7.875,2079.88,8.14355,2508.97,4.0086,278.59,3.5,1.470258
2012,12,17,2,9.77,4114.19,9.1503,3525.01,4.62565,430.53,-1,0.974647
2012,12,17,3,10.88,5379.02,9.4308,3525.01,9.60795,4114.19,-1,0.897064
2012,12,17,4,12.93,5563.73,9.91395,4114.19,8.29815,2508.97,-1,0.95717
2012,12,17,5,12.75,5563.73,10.675,5379.02,11.19885,5563.73,3.2,1.476233
2012,12,17,6,13.54,5563.73,10.873,5379.02,11.2005,5563.73,3.9,1.414771
2012,12,17,7,12.62,5563.73,11.148,5563.73,11.22305,5563.73,4.1,1.267885
2012,12,17,8,13.63,5563.73,11.4145,5563.73,11.049,5563.73,4,1.520921
2012,12,17,9,12.83,5563.73,12.294,5563.73,11.397,5563.73,4.1,1.607196
2012,12,17,10,13.83,5563.73,12.783,5563.73,13.734,5563.73,3.3,1.816313
2012,12,17,11,12.04,5563.73,13.2425,5563.73,13.6955,5563.73,2.7,1.792553
2012,12,17,12,14.16,5563.73,13.82,5563.73,13.0285,5563.73,3.3,1.612847
2012,12,17,13,13.66,5563.73,14.1595,5563.73,14.2385,5563.73,3.5,1.384443
2012,12,17,14,16.55,5563.73,14.4135,5563.73,12.2105,5563.73,3.3,1.798157
2012,12,17,15,16.21,5563.73,14.9075,5563.73,13.527,5563.73,3.3,1.838997
2012,12,17,16,17.09,5563.73,15.453,5563.73,13.762,5563.73,2.9,1.614283
2012,12,17,17,15.55,5563.73,15.7195,5563.73,15.381,5563.73,2.9,1.723424
2012,12,17,18,14.81,5563.73,16.054,5563.73,15.0845,5563.73,3.3,1.954741
2012,12,17,19,16.03,5563.73,15.986,5563.73,15.708,5563.73,3.3,2.005135
2012,12,17,20,16.49,5563.73,15.3005,5563.73,14.1945,5563.73,3,1.86068
2012,12,17,21,16.8,5563.73,15.144,5563.73,16.0095,5563.73,3.7,1.821855
2012,12,17,22,18.12,5563.73,14.614,5563.73,15.818,5563.73,3.1,1.730092
2012,12,17,23,16.31,5563.73,15.058,5563.73,15.987,5563.73,4,1.905297
2012,12,18,0,16.54,5563.73,15.468,5563.73,14.837,5563.73,3.5,1.872131
2012,12,18,1,18.4,5563.73,15.992,5563.73,16.5235,5563.73,3.1,1.804811
2012,12,18,2,18.47,5563.73,16.886,5563.73,15.882,5563.73,-1,1.8564
2012,12,18,3,19.63,5563.73,16.856,5563.73,17.9675,5563.73,-1,1.800465
2012,12,18,4,17.89,5563.73,16.3235,5563.73,15.0795,5563.73,-1,1.872286
2012,12,18,5,18.96,5563.73,16.552,5563.73,17.632,5563.73,2.6,1.927697
2012,12,18,6,17.57,5563.73,16.4445,5563.73,14.72,5563.73,3.5,1.873735
2012,12,18,7,17.78,5563.73,17.0605,5563.73,15.6495,5563.73,2.5,1.805291
2012,12,18,8,16.58,5563.73,17.99,5563.73,14.7055,5563.73,3,1.793501
2012,12,18,9,16.18,5563.73,16.75833333,5563.73,13.44366667,5563.73,3.2,1.7786
2012,12,18,10,16.32,5563.73,15.783,5563.73,13.71,5563.73,2.8,1.655767
2012,12,18,11,16.21,5563.73,15.9725,5563.73,12.7595,5563.73,2.9,1.41665
2012,12,18,12,15.21,5563.73,16.1435,5563.73,11.0858,5563.73,3.1,1.952233
2012,12,18,13,16.46,5563.73,16.1205,5563.73,9.839,4114.19,3,1.952233
2012,12,18,14,16.14,5563.73,15.865,5563.73,16.9115,5563.73,3.9,2.055169
2012,12,18,15,16.55,5563.73,15.6425,5563.73,15.3095,5563.73,3.8,2.010014
2012,12,18,16,16.63,5563.73,15.231,5563.73,13.3705,5563.73,3.9,2.021712
2012,12,18,17,16.61,5563.73,15.5905,5563.73,11.9865,5563.73,4.5,1.77521
2012,12,18,18,16.2,5563.73,14.9775,5563.73,9.2983,3525.01,3.5,1.638791
2012,12,18,19,14.04,5563.73,14.5285,5563.73,13.287,5563.73,2.6,1.380884
2012,12,18,20,13.02,5563.73,13.981,5563.73,13.16795,5563.73,2.9,1.110876
2012,12,18,21,13.19,5563.73,12.31,5563.73,13.046,5563.73,1.7,0.754378
2012,12,18,22,13.49,5563.73,12.901,5563.73,12.986,5563.73,0.6,0.897933
2012,12,18,23,11.78,5563.73,10.5365,5379.02,9.5393,4114.19,1.9,1.170066
2012,12,19,0,13.48,5563.73,12.6245,5563.73,10.2954,4727.44,0.8,1.463926
2012,12,19,1,13.36,5563.73,13.6875,5563.73,11.569,5563.73,0.6,1.463926
2012,12,19,2,13.31,5563.73,12.624,5563.73,11.6675,5563.73,-1,1.06842
2012,12,19,3,14.42,5563.73,11.6875,5563.73,7.17495,1698,-1,0.935129
2012,12,19,4,14.83,5563.73,11.285,5563.73,12.582,5563.73,-1,1.23587
2012,12,19,5,13.97,5563.73,11.5665,5563.73,11.1275,5563.73,0.6,1.366602
2012,12,19,6,13.37,5563.73,10.967,5379.02,10.22105,4727.44,1.2,1.164169
2012,12,19,7,13.99,5563.73,10.5305,5379.02,6.0145,1072.29,1.4,1.50067
2012,12,19,8,12.84,5563.73,11.023,5563.73,8.26795,2508.97,0.9,1.885801
2012,12,19,9,12.54,5563.73,9.2627,3525.01,9.6002,4114.19,0.6,1.86842
2012,12,19,10,13.12,5563.73,9.11245,3525.01,9.06345,3525.01,0,1.638856
2012,12,19,11,12.48,5563.73,8.82145,2981.39,10.0793,4727.44,0.3,1.758348
2012,12,19,12,11.39,5563.73,8.53685,2981.39,9.48365,3525.01,0.2,1.648871
2012,12,19,13,12.29,5563.73,8.3494,2508.97,8.51755,2981.39,0.6,1.388079
2012,12,19,14,11.72,5563.73,8.3232,2508.97,9.2264,3525.01,1.2,2.281604
2012,12,19,15,9.33,3525.01,7.92595,2079.88,8.88365,2981.39,1.7,2.284495
2012,12,19,16,8.81,2981.39,7.3361,1698,8.79575,2981.39,2.2,1.725531
2012,12,19,17,8.55,2981.39,7.36935,1698,7.2181,1698,2,2.294906
2012,12,19,18,9.67,4114.19,6.98855,1361.68,8.9149,2981.39,1.2,1.84
2012,12,19,19,8.41,2508.97,7.11195,1698,6.37975,1072.29,2.7,1.647417
2012,12,19,20,7.014,1698,7.0347,1698,5.3605,608.73,2.3,1.8467
2012,12,19,21,9.17,3525.01,6.6191,1361.68,5.29145,608.73,1.4,1.642215
2012,12,19,22,9.38,3525.01,6.17875,1072.29,7.468,1698,1.7,1.747239
2012,12,19,23,9.38,3525.01,5.8826,819.88,7.95535,2079.88,2,1.817136
2012,12,20,0,10.32,4727.44,5.6406,819.88,8.15905,2508.97,2,1.734271
2012,12,20,1,12.09,5563.73,5.3111,608.73,8.61935,2981.39,0.6,1.849711
2012,12,20,2,11.38,5563.73,5.17415,608.73,8.15775,2508.97,-1,1.865749
2012,12,20,3,10.57,5379.02,5.5839,819.88,8.39785,2508.97,-1,1.841891
2012,12,20,4,9.93,4114.19,6.11675,1072.29,7.7403,2079.88,-1,1.768473
2012,12,20,5,9.34,3525.01,6.8789,1361.68,7.24525,1698,3.6,1.840447
2012,12,20,6,10.43,4727.44,7.4952,1698,6.2766,1072.29,3.6,1.817301
2012,12,20,7,10.99,5379.02,6.8486,1361.68,6.79035,1361.68,2.5,1.783338
2012,12,20,8,10.02,4727.44,5.6554,819.88,5.88135,819.88,2.7,1.846003
2012,12,20,9,11.04,5563.73,4.882766667,430.53,7.306733333,1698,1.1,1.482423
2012,12,20,10,8.07,2508.97,4.0796,278.59,6.0936,1072.29,2.4,1.25578
2012,12,20,11,7.447,1698,4.20785,278.59,5.21145,608.73,1.5,1.378434
2012,12,20,12,5.373,608.73,4.5766,430.53,5.04115,608.73,1.5,1.771079
2012,12,20,13,4.736,430.53,4.15855,278.59,5.51855,819.88,2.7,1.790795
2012,12,20,14,3.205,47.78,4.4311,278.59,5.7916,819.88,3.3,1.769475
2012,12,20,15,3.83,151.3,5.69965,819.88,4.62145,430.53,4.1,1.924674
2012,12,20,16,3.048,47.78,6.5254,1361.68,4.7112,430.53,4.1,1.815346
2012,12,20,17,3.067,47.78,6.81375,1361.68,3.74575,151.3,3.4,1.834884
2012,12,20,18,3.667,151.3,7.3335,1698,1.8192,0,3.4,1.727311
2012,12,20,19,3.796,151.3,7.93885,2079.88,1.7039,0,2.9,1.968673
2012,12,20,20,7.263,1698,8.4271,2508.97,2.4412,0,0.9,1.687103
2012,12,20,21,7.173,1698,8.7958,2981.39,4.07225,278.59,1.9,1.181
2012,12,20,22,6.784,1361.68,8.8146,2981.39,7.5689,2079.88,2.6,1.707009
2012,12,20,23,8.67,2981.39,9.08395,3525.01,8.78345,2981.39,0.3,1.573966
2012,12,21,0,8.88,2981.39,9.3197,3525.01,9.95125,4114.19,1.9,1.630763
2012,12,21,1,8.56,2981.39,7.73535,2079.88,11.139,5563.73,1.1,1.68424
2012,12,21,2,7.393,1698,7.02265,1698,9.7636,4114.19,-1,1.640308
2012,12,21,3,5.87,819.88,7.67025,2079.88,4.7643,430.53,-1,1.572638
2012,12,21,4,6.952,1361.68,7.788,2079.88,5.14855,608.73,-1,1.598951
2012,12,21,5,5.313,608.73,8.0617,2508.97,3.2441,47.78,1.6,1.72766
2012,12,21,6,7.595,2079.88,6.5239,1361.68,4.62825,430.53,3,1.69502
2012,12,21,7,7.947,2079.88,6.30195,1072.29,6.48995,1072.29,3.4,1.856359
2012,12,21,8,11.62,5563.73,7.2014,1698,4.83415,430.53,3.6,1.901472
2012,12,21,9,11.42,5563.73,7.749266667,2079.88,9.1046,3525.01,3.4,1.746638
2012,12,21,10,13.87,5563.73,7.4635,1698,14.1405,5563.73,3.2,1.760606
2012,12,21,11,15.08,5563.73,7.92435,2079.88,15.467,5563.73,4.1,1.818074
2012,12,21,12,17.13,5563.73,8.92305,2981.39,17.55,5563.73,4.8,1.769346
2012,12,21,13,12.66,5563.73,10.92915,5379.02,16.7585,5563.73,4.3,1.742815
2012,12,21,14,10.52,5379.02,11.698,5563.73,14.6385,5563.73,3.4,1.751437
2012,12,21,15,13.77,5563.73,12.03,5563.73,13.221,5563.73,3.4,1.856706
2012,12,21,16,19.72,5563.73,12.728,5563.73,11.6815,5563.73,3.1,1.830636
2012,12,21,17,19.29,5563.73,13.481,5563.73,15.1205,5563.73,3.1,1.871651
2012,12,21,18,17.94,5563.73,12.247,5563.73,18.8515,5563.73,5.7,1.825847
2012,12,21,19,15.08,5563.73,12.2345,5563.73,16.7355,5563.73,4.5,1.507151
2012,12,21,20,12.05,5563.73,12.2065,5563.73,17.056,5563.73,4.2,1.572248
2012,12,21,21,7.659,2079.88,11.5485,5563.73,14.5895,5563.73,4.8,1.915971
2012,12,21,22,5.038,608.73,11.3245,5563.73,12.088,5563.73,4.6,1.663599
2012,12,21,23,7.184,1698,10.856,5379.02,10.40575,4727.44,4,1.490524
2012,12,22,0,8.82,2981.39,11.514,5563.73,12.986,5563.73,3.7,1.53018
2012,12,22,1,9.89,4114.19,12.111,5563.73,12.7785,5563.73,3.5,1.553712
2012,12,22,2,10.65,5379.02,12.145,5563.73,14.4965,5563.73,-1,1.272313
2012,12,22,3,13.54,5563.73,13.7275,5563.73,14.172,5563.73,-1,1.606238
2012,12,22,4,15.68,5563.73,14.6425,5563.73,16.413,5563.73,-1,1.631202
2012,12,22,5,16.36,5563.73,15.7275,5563.73,15.8735,5563.73,3.9,1.640963
2012,12,22,6,16.43,5563.73,15.0705,5563.73,13.5475,5563.73,4.3,1.632743
2012,12,22,7,16.97,5563.73,14.186,5563.73,11.707,5563.73,4,1.764612
2012,12,22,8,13.97,5563.73,13.845,5563.73,12.03,5563.73,4.7,2.354252
2012,12,22,9,16.05,5563.73,14.538,5563.73,14.67733333,5563.73,4.2,2.317783
2012,12,22,10,17.24,5563.73,14.4965,5563.73,13.8915,5563.73,4,2.288001
2012,12,22,11,16.44,5563.73,14.0805,5563.73,15.912,5563.73,4.1,2.295153
2012,12,22,12,17.26,5563.73,14.382,5563.73,13.3765,5563.73,4.1,2.158322
2012,12,22,13,17.23,5563.73,15.071,5563.73,15.3225,5563.73,3.5,2.311176
2012,12,22,14,17.13,5563.73,15.2555,5563.73,16.1435,5563.73,4.5,2.159233
2012,12,22,15,17.42,5563.73,14.8855,5563.73,15.837,5563.73,4.2,2.276213
2012,12,22,16,16.95,5563.73,14.592,5563.73,16.3635,5563.73,3.9,1.782844
2012,12,22,17,14.92,5563.73,14.212,5563.73,14.898,5563.73,4.1,2.103888
2012,12,22,18,14.34,5563.73,13.6935,5563.73,15.2865,5563.73,4.6,1.900759
2012,12,22,19,13.51,5563.73,13.469,5563.73,12.8805,5563.73,4.7,1.61033
2012,12,22,20,14.46,5563.73,13.1135,5563.73,11.01,5563.73,4.9,1.713428
2012,12,22,21,13.69,5563.73,12.7465,5563.73,10.455,4727.44,4,1.767678
2012,12,22,22,12.44,5563.73,13.212,5563.73,9.84935,4114.19,5.8,1.785355
2012,12,22,23,14.58,5563.73,13.811,5563.73,11.4415,5563.73,5.3,1.802904
2012,12,23,0,13.05,5563.73,13.6345,5563.73,14.328,5563.73,4.1,1.92006
2012,12,23,1,16.09,5563.73,15.5505,5563.73,14.5975,5563.73,3.6,1.956837
2012,12,23,2,18.22,5563.73,14.852,5563.73,15.992,5563.73,-1,1.949993
2012,12,23,3,18.17,5563.73,15.075,5563.73,15.0035,5563.73,-1,2.000606
2012,12,23,4,17.42,5563.73,14.9285,5563.73,11.19865,5563.73,-1,1.717532
2012,12,23,5,17.2,5563.73,15.2185,5563.73,10.455,4727.44,3,1.92779
2012,12,23,6,17.31,5563.73,15.6855,5563.73,13.7645,5563.73,3.1,1.899439
2012,12,23,7,17.57,5563.73,14.377,5563.73,13.9845,5563.73,2,1.218526
2012,12,23,8,18.61,5563.73,15.8725,5563.73,15.9135,5563.73,1.9,2.368196
2012,12,23,9,19.4,5563.73,13.94266667,5563.73,16.901,5563.73,1.1,2.107541
2012,12,23,10,19.35,5563.73,14.7345,5563.73,17.8185,5563.73,3.1,1.77927
2012,12,23,11,16.3,5563.73,15.328,5563.73,18.2555,5563.73,0.5,2.137379
2012,12,23,12,16.51,5563.73,16.4875,5563.73,13.545,5563.73,2.2,2.130073
2012,12,23,13,16.32,5563.73,14.8845,5563.73,9.5691,4114.19,1.8,2.150098
2012,12,23,14,18.49,5563.73,15.4505,5563.73,14.692,5563.73,1.6,1.852692
2012,12,23,15,19.8,5563.73,15.6675,5563.73,13.323,5563.73,1.3,1.967488
2012,12,23,16,19.11,5563.73,14.684,5563.73,16.5435,5563.73,2.8,2.079555
2012,12,23,17,19.76,5563.73,15.273,5563.73,15.469,5563.73,3,2.079991
2012,12,23,18,19.51,5563.73,15.0035,5563.73,12.9025,5563.73,1.6,2.376979
2012,12,23,19,18.58,5563.73,14.056,5563.73,15.889,5563.73,1.3,1.99264
2012,12,23,20,15.23,5563.73,13.037,5563.73,14.1985,5563.73,1.9,1.614058
2012,12,23,21,12.99,5563.73,12.532,5563.73,13.775,5563.73,2.4,1.472501
2012,12,23,22,11.94,5563.73,9.82965,4114.19,11.539,5563.73,2.5,2.095738
2012,12,23,23,13.47,5563.73,7.18395,1698,15.444,5563.73,1.4,1.514152
2012,12,24,0,12.51,5563.73,8.6963,2981.39,11.485,5563.73,1.9,1.601986
2012,12,24,1,10.49,4727.44,5.87355,819.88,11.84055,5563.73,2.1,1.693343
2012,12,24,2,11.1,5563.73,5.8836,819.88,10.1911,4727.44,-1,2.160589
2012,12,24,3,10.69,5379.02,8.4823,2508.97,10.86845,5379.02,-1,1.476373
2012,12,24,4,10.06,4727.44,8.37005,2508.97,10.104,4727.44,-1,1.125499
2012,12,24,5,11.75,5563.73,8.63865,2981.39,11.8109,5563.73,1.7,2.288168
2012,12,24,6,9.04,3525.01,9.25185,3525.01,10.3832,4727.44,1.9,2.186077
2012,12,24,7,9.69,4114.19,8.24365,2508.97,6.30235,1072.29,2.5,2.031469
2012,12,24,8,10.32,4727.44,7.977,2079.88,7.9492,2079.88,2.2,1.294992
2012,12,24,9,8.26,2508.97,6.924233333,1361.68,8.455133333,2508.97,2.2,2.070386
2012,12,24,10,7.18,1698,6.94725,1361.68,6.96825,1361.68,2.6,1.16713
2012,12,24,11,7.11,1698,7.16415,1698,5.21555,608.73,2.1,1.041431
2012,12,24,12,5.652,819.88,7.51515,2079.88,5.5521,819.88,3,1.709698
2012,12,24,13,5.359,608.73,7.4984,1698,5.4873,608.73,4,1.208435
2012,12,24,14,3.557,151.3,7.663,2079.88,6.03235,1072.29,3.7,1.199504
2012,12,24,15,1.556,0,7.80565,2079.88,4.3733,278.59,3.3,1.460439
2012,12,24,16,4.555,430.53,7.0976,1698,4.1513,278.59,3.4,1.02975
2012,12,24,17,5.193,608.73,6.93555,1361.68,3.6858,151.3,5.4,0.93552
2012,12,24,18,5.382,608.73,7.23625,1698,5.29215,608.73,3.7,1.548992
2012,12,24,19,4.338,278.59,7.6419,2079.88,2.3032,0,4.2,0.988821
2012,12,24,20,4.79,430.53,8.33995,2508.97,1.49535,0,3.8,1.176179
2012,12,24,21,5.092,608.73,9.03335,3525.01,3.9031,151.3,3.6,1.040135
2012,12,24,22,5.493,608.73,9.69885,4114.19,1.54265,0,3.3,1.861413
2012,12,24,23,5.434,608.73,9.97875,4114.19,3.7156,151.3,3.7,1.250469
2012,12,25,0,4.303,278.59,9.7041,4114.19,1.956,0,3.7,1.009813
2012,12,25,1,9.57,4114.19,12.4925,5563.73,1.7106,0,4.1,1.846698
2012,12,25,2,11.53,5563.73,12.3865,5563.73,4.7826,430.53,-1,1.878035
2012,12,25,3,12.87,5563.73,11.4485,5563.73,9.69975,4114.19,-1,1.788912
2012,12,25,4,12.46,5563.73,12.723,5563.73,8.85425,2981.39,-1,1.227533
2012,12,25,5,12.04,5563.73,14.164,5563.73,10.0364,4727.44,2,1.410282
2012,12,25,6,13.47,5563.73,13.088,5563.73,10.3312,4727.44,1.5,1.310177
2012,12,25,7,13.15,5563.73,12.919,5563.73,11.37675,5563.73,3,1.424043
2012,12,25,8,12.41,5563.73,15.2025,5563.73,14.5465,5563.73,2.9,1.405187
2012,12,25,9,13.87,5563.73,14.46266667,5563.73,11.62966667,5563.73,3,1.437133
2012,12,25,10,14.59,5563.73,14.373,5563.73,13.672,5563.73,1.3,1.308409
2012,12,25,11,15.29,5563.73,14.391,5563.73,15.39,5563.73,0.6,1.308409
2012,12,25,12,16,5563.73,13.799,5563.73,15.062,5563.73,1.9,1.391696
2012,12,25,13,15.39,5563.73,12.948,5563.73,15.216,5563.73,1.8,1.391696
2012,12,25,14,15.12,5563.73,12.3995,5563.73,15.91,5563.73,2.2,1.68342
2012,12,25,15,13.06,5563.73,13.7275,5563.73,14.1325,5563.73,1.1,1.489944
2012,12,25,16,15.01,5563.73,12.688,5563.73,12.9595,5563.73,1.2,1.499992
2012,12,25,17,13.27,5563.73,12.887,5563.73,13.9575,5563.73,3.3,1.420197
2012,12,25,18,13.75,5563.73,12.8115,5563.73,13.288,5563.73,2.8,1.727195
2012,12,25,19,11.65,5563.73,12.7145,5563.73,13.352,5563.73,3.5,1.391431
2012,12,25,20,10.72,5379.02,12.303,5563.73,12.845,5563.73,3.3,1.504018
2012,12,25,21,9.52,4114.19,11.2475,5563.73,11.3875,5563.73,2.4,1.332224
2012,12,25,22,11.47,5563.73,12.0595,5563.73,10.6845,5379.02,1.9,0.949673
2012,12,25,23,12.17,5563.73,9.55565,4114.19,11.391,5563.73,2.3,1.787992
2012,12,26,0,12.21,5563.73,10.73,5379.02,11.6625,5563.73,1,1.461317
2012,12,26,1,12.42,5563.73,10.5723,5379.02,11.6005,5563.73,0.8,1.073953
2012,12,26,2,10.89,5379.02,9.1817,3525.01,10.53985,5379.02,-1,1.426713
2012,12,26,3,9.19,3525.01,9.76115,4114.19,10.2019,4727.44,-1,1.431223
2012,12,26,4,9.31,3525.01,9.6579,4114.19,11.0547,5563.73,-1,1.568554
2012,12,26,5,10.07,4727.44,9.7896,4114.19,11.46845,5563.73,0.5,1.224912
2012,12,26,6,9.99,4114.19,10.732,5379.02,11.84985,5563.73,0.6,0.554669
2012,12,26,7,11.08,5563.73,10.345,4727.44,12.522,5563.73,0.3,1.602798
2012,12,26,8,10.06,4727.44,10.727,5379.02,12.415,5563.73,0.4,1.481943
2012,12,26,9,9.79,4114.19,10.33066667,4727.44,11.781,5563.73,0.5,1.193317
2012,12,26,10,9.59,4114.19,9.95785,4114.19,10.9065,5379.02,0.9,1.07879
2012,12,26,11,7.637,2079.88,8.65995,2981.39,10.694,5379.02,0.7,1.06187
2012,12,26,12,7.118,1698,8.325,2508.97,10.8415,5379.02,0.8,1.600047
2012,12,26,13,5.65,819.88,7.61845,2079.88,10.69535,5379.02,0.8,1.401893
2012,12,26,14,6.618,1361.68,8.246,2508.97,9.50425,4114.19,1,1.092326
2012,12,26,15,6.54,1361.68,7.2017,1698,10.264,4727.44,1.7,1.158533
2012,12,26,16,4.783,430.53,7.85975,2079.88,10.33855,4727.44,1.9,1.282316
